datetime,pm10,pm2_5,serial_number
2022-07-28 12:00:00,11.66,4.8,0110-000180-000000
2022-07-28 13:00:00,15.56,5.74,0110-000180-000000
2022-07-28 14:00:00,4.78,3.87,0110-000180-000000
2022-07-28 15:00:00,5.29,3.94,0110-000180-000000
2022-07-28 16:00:00,11.54,4.5,0110-000180-000000
2022-07-28 17:00:00,7.77,4.1,0110-000180-000000
2022-07-28 18:00:00,8.69,5.16,0110-000180-000000
2022-07-28 19:00:00,7.21,4.72,0110-000180-000000
2022-07-28 20:00:00,12.54,6.69,0110-000180-000000
2022-07-28 21:00:00,30.5,9.59,0110-000180-000000
2022-07-28 22:00:00,16.48,10.75,0110-000180-000000
2022-07-28 23:00:00,21.58,11.54,0110-000180-000000
2022-07-29 00:00:00,15.51,10.54,0110-000180-000000
2022-07-29 01:00:00,12.38,9.85,0110-000180-000000
2022-07-29 02:00:00,12.5,8.43,0110-000180-000000
2022-07-29 03:00:00,11.56,5.96,0110-000180-000000
2022-07-29 04:00:00,3.66,2.65,0110-000180-000000
2022-07-29 05:00:00,3.86,2.83,0110-000180-000000
2022-07-29 06:00:00,6.52,3.59,0110-000180-000000
2022-07-29 07:00:00,7.27,4.71,0110-000180-000000
2022-07-29 08:00:00,5.74,5.1,0110-000180-000000
2022-07-29 09:00:00,11.39,5.8,0110-000180-000000
2022-07-29 10:00:00,6.28,4.02,0110-000180-000000
2022-07-29 11:00:00,7.42,3.49,0110-000180-000000
2022-07-29 12:00:00,9.31,4.83,0110-000180-000000
2022-07-29 13:00:00,12.39,4.03,0110-000180-000000
2022-07-29 14:00:00,64.0,12.8,0110-000180-000000
2022-07-29 15:00:00,6.51,3.26,0110-000180-000000
2022-07-29 16:00:00,6.36,2.41,0110-000180-000000
2022-07-29 17:00:00,3.3,2.53,0110-000180-000000
2022-07-29 18:00:00,6.96,2.78,0110-000180-000000
2022-07-29 19:00:00,15.89,3.49,0110-000180-000000
2022-07-29 20:00:00,9.27,2.87,0110-000180-000000
2022-07-29 21:00:00,1.78,1.57,0110-000180-000000
2022-07-29 22:00:00,1.43,1.2,0110-000180-000000
2022-07-29 23:00:00,5.77,1.97,0110-000180-000000
2022-07-30 00:00:00,4.54,1.42,0110-000180-000000
2022-07-30 01:00:00,2.13,1.63,0110-000180-000000
2022-07-30 02:00:00,2.56,1.7,0110-000180-000000
2022-07-30 03:00:00,5.54,1.93,0110-000180-000000
2022-07-30 04:00:00,1.85,1.76,0110-000180-000000
2022-07-30 05:00:00,2.21,2.1,0110-000180-000000
2022-07-30 06:00:00,2.67,2.48,0110-000180-000000
2022-07-30 07:00:00,2.5,1.86,0110-000180-000000
2022-07-30 08:00:00,2.62,1.43,0110-000180-000000
2022-07-30 09:00:00,1.71,1.43,0110-000180-000000
2022-07-30 10:00:00,2.82,2.06,0110-000180-000000
2022-07-30 11:00:00,6.74,4.0,0110-000180-000000
2022-07-30 12:00:00,5.5,4.08,0110-000180-000000
2022-07-30 13:00:00,8.78,4.14,0110-000180-000000
2022-07-30 14:00:00,4.38,3.03,0110-000180-000000
2022-07-30 15:00:00,5.92,2.81,0110-000180-000000
2022-07-30 16:00:00,3.72,2.64,0110-000180-000000
2022-07-30 17:00:00,2.19,1.86,0110-000180-000000
2022-07-30 18:00:00,11.95,2.93,0110-000180-000000
2022-07-30 19:00:00,5.31,2.66,0110-000180-000000
2022-07-30 20:00:00,4.34,2.33,0110-000180-000000
2022-07-30 21:00:00,2.3,1.88,0110-000180-000000
2022-07-30 22:00:00,3.79,2.02,0110-000180-000000
2022-07-30 23:00:00,13.35,2.39,0110-000180-000000
2022-07-31 00:00:00,3.78,3.44,0110-000180-000000
2022-07-31 01:00:00,3.68,2.68,0110-000180-000000
2022-07-31 02:00:00,2.14,1.61,0110-000180-000000
2022-07-31 03:00:00,3.12,1.67,0110-000180-000000
2022-07-31 04:00:00,2.0,1.69,0110-000180-000000
2022-07-31 05:00:00,2.16,1.55,0110-000180-000000
2022-07-31 06:00:00,1.0,0.79,0110-000180-000000
2022-07-31 07:00:00,1.38,1.14,0110-000180-000000
2022-07-31 08:00:00,3.24,1.08,0110-000180-000000
2022-07-31 09:00:00,1.33,1.05,0110-000180-000000
2022-07-31 10:00:00,1.19,1.1,0110-000180-000000
2022-07-31 11:00:00,2.73,2.01,0110-000180-000000
2022-07-31 12:00:00,3.08,2.3,0110-000180-000000
2022-07-31 13:00:00,2.57,2.11,0110-000180-000000
2022-07-31 14:00:00,2.38,2.23,0110-000180-000000
2022-07-31 15:00:00,6.32,3.16,0110-000180-000000
2022-07-31 16:00:00,3.49,2.74,0110-000180-000000
2022-07-31 17:00:00,4.11,2.91,0110-000180-000000
2022-07-31 18:00:00,5.34,2.69,0110-000180-000000
2022-07-31 19:00:00,10.15,2.82,0110-000180-000000
2022-07-31 20:00:00,5.3,2.94,0110-000180-000000
2022-07-31 21:00:00,6.27,3.83,0110-000180-000000
2022-07-31 22:00:00,11.6,4.21,0110-000180-000000
2022-07-31 23:00:00,3.85,3.08,0110-000180-000000
2022-08-01 00:00:00,2.4,1.81,0110-000180-000000
2022-08-01 01:00:00,7.85,3.17,0110-000180-000000
2022-08-01 02:00:00,6.57,2.45,0110-000180-000000
2022-08-01 03:00:00,5.49,2.67,0110-000180-000000
2022-08-01 04:00:00,7.47,3.5,0110-000180-000000
2022-08-01 05:00:00,11.39,4.29,0110-000180-000000
2022-08-01 06:00:00,9.31,4.8,0110-000180-000000
2022-08-01 07:00:00,4.91,3.72,0110-000180-000000
2022-08-01 08:00:00,4.47,3.58,0110-000180-000000
2022-08-01 09:00:00,4.21,3.26,0110-000180-000000
2022-08-01 10:00:00,5.35,3.09,0110-000180-000000
2022-08-01 11:00:00,4.17,2.23,0110-000180-000000
2022-08-01 12:00:00,2.58,2.12,0110-000180-000000
2022-08-01 13:00:00,4.22,2.2,0110-000180-000000
2022-08-01 14:00:00,0.88,0.84,0110-000180-000000
2022-08-01 15:00:00,0.52,0.48,0110-000180-000000
2022-08-01 16:00:00,0.38,0.34,0110-000180-000000
2022-08-01 17:00:00,0.71,0.6,0110-000180-000000
2022-08-01 18:00:00,4.88,2.0,0110-000180-000000
2022-08-01 19:00:00,12.49,4.31,0110-000180-000000
2022-08-01 20:00:00,12.16,3.43,0110-000180-000000
2022-08-01 21:00:00,7.37,2.45,0110-000180-000000
2022-08-01 22:00:00,9.37,2.92,0110-000180-000000
2022-08-01 23:00:00,15.81,3.04,0110-000180-000000
2022-08-02 00:00:00,4.43,1.61,0110-000180-000000
2022-08-02 01:00:00,3.62,1.73,0110-000180-000000
2022-08-02 02:00:00,3.12,1.54,0110-000180-000000
2022-08-02 03:00:00,5.2,1.58,0110-000180-000000
2022-08-02 04:00:00,1.76,0.91,0110-000180-000000
2022-08-02 05:00:00,2.44,1.0,0110-000180-000000
2022-08-02 06:00:00,2.75,1.19,0110-000180-000000
2022-08-02 07:00:00,2.71,1.02,0110-000180-000000
2022-08-02 08:00:00,7.75,1.71,0110-000180-000000
2022-08-02 09:00:00,4.74,1.3,0110-000180-000000
2022-08-02 10:00:00,2.17,1.6,0110-000180-000000
2022-08-02 11:00:00,5.58,1.67,0110-000180-000000
2022-08-02 12:00:00,6.38,1.97,0110-000180-000000
2022-08-02 13:00:00,6.57,2.65,0110-000180-000000
2022-08-02 14:00:00,4.81,1.97,0110-000180-000000
2022-08-02 15:00:00,2.38,1.83,0110-000180-000000
2022-08-02 16:00:00,2.67,2.19,0110-000180-000000
2022-08-02 17:00:00,12.01,3.13,0110-000180-000000
2022-08-02 18:00:00,20.65,3.65,0110-000180-000000
2022-08-02 19:00:00,7.65,3.5,0110-000180-000000
2022-08-02 20:00:00,4.52,3.88,0110-000180-000000
2022-08-02 21:00:00,5.14,4.23,0110-000180-000000
2022-08-02 22:00:00,10.6,6.21,0110-000180-000000
2022-08-02 23:00:00,11.27,7.32,0110-000180-000000
2022-08-03 00:00:00,12.03,5.86,0110-000180-000000
2022-08-03 01:00:00,8.57,4.5,0110-000180-000000
2022-08-03 02:00:00,6.65,3.97,0110-000180-000000
2022-08-03 03:00:00,5.63,3.68,0110-000180-000000
2022-08-03 04:00:00,9.79,3.57,0110-000180-000000
2022-08-03 05:00:00,6.66,3.64,0110-000180-000000
2022-08-03 06:00:00,6.49,3.43,0110-000180-000000
2022-08-03 07:00:00,11.05,4.3,0110-000180-000000
2022-08-03 08:00:00,9.15,5.53,0110-000180-000000
2022-08-03 09:00:00,6.7,4.2,0110-000180-000000
2022-08-03 10:00:00,5.68,3.42,0110-000180-000000
2022-08-03 11:00:00,12.38,3.17,0110-000180-000000
2022-08-03 12:00:00,7.48,2.45,0110-000180-000000
2022-08-03 13:00:00,4.51,2.05,0110-000180-000000
2022-08-03 14:00:00,17.94,3.71,0110-000180-000000
2022-08-03 15:00:00,6.2,2.73,0110-000180-000000
2022-08-03 16:00:00,6.11,2.39,0110-000180-000000
2022-08-03 17:00:00,19.7,3.03,0110-000180-000000
2022-08-03 18:00:00,6.61,2.4,0110-000180-000000
2022-08-03 19:00:00,8.71,2.89,0110-000180-000000
2022-08-03 20:00:00,1.82,1.56,0110-000180-000000
2022-08-03 21:00:00,1.84,1.33,0110-000180-000000
2022-08-03 22:00:00,2.43,1.67,0110-000180-000000
2022-08-03 23:00:00,8.81,2.33,0110-000180-000000
2022-08-04 00:00:00,6.95,3.25,0110-000180-000000
2022-08-04 01:00:00,8.72,2.64,0110-000180-000000
2022-08-04 02:00:00,12.73,3.73,0110-000180-000000
2022-08-04 03:00:00,11.4,4.25,0110-000180-000000
2022-08-04 04:00:00,5.58,3.02,0110-000180-000000
2022-08-04 05:00:00,7.46,2.72,0110-000180-000000
2022-08-04 06:00:00,10.08,2.95,0110-000180-000000
2022-08-04 07:00:00,12.44,3.7,0110-000180-000000
2022-08-04 08:00:00,6.84,3.69,0110-000180-000000
2022-08-04 09:00:00,12.74,4.2,0110-000180-000000
2022-08-04 10:00:00,20.18,5.68,0110-000180-000000
2022-08-04 11:00:00,29.73,5.53,0110-000180-000000
2022-08-04 12:00:00,25.27,5.69,0110-000180-000000
2022-08-04 13:00:00,39.59,8.67,0110-000180-000000
2022-08-04 14:00:00,69.0,15.07,0110-000180-000000
2022-08-04 15:00:00,38.47,7.19,0110-000180-000000
2022-08-04 16:00:00,18.0,5.35,0110-000180-000000
2022-08-04 17:00:00,29.5,4.9,0110-000180-000000
2022-08-04 18:00:00,8.39,4.21,0110-000180-000000
2022-08-04 19:00:00,14.99,5.0,0110-000180-000000
2022-08-04 20:00:00,12.28,4.15,0110-000180-000000
2022-08-04 21:00:00,13.18,4.49,0110-000180-000000
2022-08-04 22:00:00,5.01,3.35,0110-000180-000000
2022-08-04 23:00:00,8.74,4.04,0110-000180-000000
2022-08-05 00:00:00,9.64,3.96,0110-000180-000000
2022-08-05 01:00:00,4.64,3.31,0110-000180-000000
2022-08-05 02:00:00,6.78,3.88,0110-000180-000000
2022-08-05 03:00:00,7.14,3.77,0110-000180-000000
2022-08-05 04:00:00,6.8,3.22,0110-000180-000000
2022-08-05 05:00:00,11.39,3.47,0110-000180-000000
2022-08-05 06:00:00,25.9,6.46,0110-000180-000000
2022-08-05 07:00:00,6.93,3.47,0110-000180-000000
2022-08-05 08:00:00,19.04,5.67,0110-000180-000000
2022-08-05 09:00:00,12.38,4.98,0110-000180-000000
2022-08-05 10:00:00,20.36,5.45,0110-000180-000000
2022-08-05 11:00:00,35.28,7.11,0110-000180-000000
2022-08-05 12:00:00,5.07,2.97,0110-000180-000000
2022-08-05 13:00:00,28.8,10.23,0110-000180-000000
2022-08-05 14:00:00,6.59,3.94,0110-000180-000000
2022-08-05 15:00:00,13.33,4.29,0110-000180-000000
2022-08-05 16:00:00,23.05,5.59,0110-000180-000000
2022-08-05 17:00:00,12.56,5.02,0110-000180-000000
2022-08-05 18:00:00,11.86,5.89,0110-000180-000000
2022-08-05 19:00:00,23.74,7.5,0110-000180-000000
2022-08-05 20:00:00,19.97,7.51,0110-000180-000000
2022-08-05 21:00:00,7.56,4.84,0110-000180-000000
2022-08-05 22:00:00,8.42,5.78,0110-000180-000000
2022-08-05 23:00:00,11.05,6.63,0110-000180-000000
2022-08-06 00:00:00,14.82,6.45,0110-000180-000000
2022-08-06 01:00:00,8.73,5.5,0110-000180-000000
2022-08-06 02:00:00,8.63,4.56,0110-000180-000000
2022-08-06 03:00:00,8.57,4.12,0110-000180-000000
2022-08-06 04:00:00,9.01,3.7,0110-000180-000000
2022-08-06 05:00:00,9.42,3.85,0110-000180-000000
2022-08-06 06:00:00,7.9,4.36,0110-000180-000000
2022-08-06 07:00:00,12.54,4.56,0110-000180-000000
2022-08-06 08:00:00,17.39,4.05,0110-000180-000000
2022-08-06 09:00:00,4.84,2.78,0110-000180-000000
2022-08-06 10:00:00,5.7,2.59,0110-000180-000000
2022-08-06 11:00:00,2.83,2.16,0110-000180-000000
2022-08-06 12:00:00,2.82,1.98,0110-000180-000000
2022-08-06 13:00:00,2.92,1.56,0110-000180-000000
2022-08-06 14:00:00,4.73,2.47,0110-000180-000000
2022-08-06 15:00:00,3.57,2.73,0110-000180-000000
2022-08-06 16:00:00,5.89,4.08,0110-000180-000000
2022-08-06 17:00:00,5.24,3.68,0110-000180-000000
2022-08-06 18:00:00,8.1,4.04,0110-000180-000000
2022-08-06 19:00:00,5.99,3.83,0110-000180-000000
2022-08-06 20:00:00,8.17,4.87,0110-000180-000000
2022-08-06 21:00:00,8.86,4.05,0110-000180-000000
2022-08-06 22:00:00,4.43,3.83,0110-000180-000000
2022-08-06 23:00:00,12.44,5.5,0110-000180-000000
2022-08-07 00:00:00,8.1,4.93,0110-000180-000000
2022-08-07 01:00:00,7.8,5.04,0110-000180-000000
2022-08-07 02:00:00,11.05,4.96,0110-000180-000000
2022-08-07 03:00:00,5.97,4.2,0110-000180-000000
2022-08-07 04:00:00,12.42,5.05,0110-000180-000000
2022-08-07 05:00:00,6.93,4.52,0110-000180-000000
2022-08-07 06:00:00,4.53,3.61,0110-000180-000000
2022-08-07 07:00:00,8.83,4.78,0110-000180-000000
2022-08-07 08:00:00,6.89,4.41,0110-000180-000000
2022-08-07 09:00:00,11.59,6.09,0110-000180-000000
2022-08-07 10:00:00,7.64,4.63,0110-000180-000000
2022-08-07 11:00:00,5.11,4.2,0110-000180-000000
2022-08-07 12:00:00,6.81,4.32,0110-000180-000000
2022-08-07 13:00:00,8.89,4.23,0110-000180-000000
2022-08-07 14:00:00,5.23,4.13,0110-000180-000000
2022-08-07 15:00:00,15.09,4.24,0110-000180-000000
2022-08-07 16:00:00,4.03,3.14,0110-000180-000000
2022-08-07 17:00:00,5.84,3.75,0110-000180-000000
2022-08-07 18:00:00,6.41,4.17,0110-000180-000000
2022-08-07 19:00:00,6.48,4.05,0110-000180-000000
2022-08-07 20:00:00,5.19,3.82,0110-000180-000000
2022-08-08 00:00:00,11.05,6.53,0110-000180-000000
2022-08-08 01:00:00,6.71,5.29,0110-000180-000000
2022-08-08 02:00:00,5.74,4.88,0110-000180-000000
2022-08-08 03:00:00,16.27,14.85,0110-000180-000000
2022-08-08 04:00:00,18.98,9.2,0110-000180-000000
2022-08-08 05:00:00,9.09,5.92,0110-000180-000000
2022-08-08 06:00:00,22.87,9.29,0110-000180-000000
2022-08-08 07:00:00,22.89,7.43,0110-000180-000000
2022-08-08 08:00:00,18.69,7.86,0110-000180-000000
2022-08-08 09:00:00,11.76,5.83,0110-000180-000000
2022-08-08 10:00:00,9.9,5.2,0110-000180-000000
2022-08-08 11:00:00,14.73,6.14,0110-000180-000000
2022-08-08 12:00:00,7.5,4.33,0110-000180-000000
2022-08-08 13:00:00,6.93,4.04,0110-000180-000000
2022-08-08 14:00:00,28.46,6.72,0110-000180-000000
2022-08-08 15:00:00,9.44,4.24,0110-000180-000000
2022-08-08 16:00:00,5.3,4.25,0110-000180-000000
2022-08-08 17:00:00,26.22,6.98,0110-000180-000000
2022-08-08 18:00:00,3.87,2.82,0110-000180-000000
2022-08-08 19:00:00,7.98,4.81,0110-000180-000000
2022-08-08 20:00:00,10.77,7.66,0110-000180-000000
2022-08-08 21:00:00,12.22,8.82,0110-000180-000000
2022-08-08 22:00:00,17.33,9.31,0110-000180-000000
2022-08-23 22:00:00,4.29,2.54,0110-000180-000000
2022-08-23 23:00:00,8.53,3.52,0110-000180-000000
2022-08-24 00:00:00,6.28,2.76,0110-000180-000000
2022-08-24 01:00:00,2.54,2.14,0110-000180-000000
2022-08-24 02:00:00,8.17,2.37,0110-000180-000000
2022-08-24 03:00:00,1.04,0.99,0110-000180-000000
2022-08-24 04:00:00,2.12,1.72,0110-000180-000000
2022-08-24 05:00:00,7.58,2.87,0110-000180-000000
2022-08-24 06:00:00,5.39,2.32,0110-000180-000000
2022-08-24 07:00:00,7.06,2.93,0110-000180-000000
2022-08-24 08:00:00,10.64,2.86,0110-000180-000000
2022-08-24 09:00:00,6.61,2.94,0110-000180-000000
2022-08-24 10:00:00,9.86,3.01,0110-000180-000000
2022-08-24 11:00:00,5.31,2.89,0110-000180-000000
2022-08-24 12:00:00,11.92,3.61,0110-000180-000000
2022-08-24 13:00:00,10.74,4.03,0110-000180-000000
2022-08-24 14:00:00,6.3,2.61,0110-000180-000000
2022-08-24 15:00:00,13.41,3.45,0110-000180-000000
2022-08-24 16:00:00,5.84,2.99,0110-000180-000000
2022-08-24 17:00:00,7.38,2.76,0110-000180-000000
2022-08-24 18:00:00,11.33,2.68,0110-000180-000000
2022-08-24 19:00:00,10.73,3.43,0110-000180-000000
2022-08-24 20:00:00,6.71,3.45,0110-000180-000000
2022-08-24 21:00:00,6.18,4.42,0110-000180-000000
2022-08-24 22:00:00,7.18,5.22,0110-000180-000000
2022-08-24 23:00:00,13.97,5.8,0110-000180-000000
2022-08-25 00:00:00,7.96,5.46,0110-000180-000000
2022-08-25 01:00:00,14.68,6.37,0110-000180-000000
2022-08-25 02:00:00,20.27,6.9,0110-000180-000000
2022-08-25 03:00:00,14.68,6.38,0110-000180-000000
2022-08-25 04:00:00,15.85,6.32,0110-000180-000000
2022-08-25 05:00:00,14.21,6.72,0110-000180-000000
2022-08-25 06:00:00,15.82,7.04,0110-000180-000000
2022-08-25 07:00:00,12.03,5.51,0110-000180-000000
2022-08-25 08:00:00,19.79,6.2,0110-000180-000000
2022-08-25 09:00:00,18.26,7.04,0110-000180-000000
2022-08-25 10:00:00,17.23,7.54,0110-000180-000000
2022-08-25 11:00:00,16.85,5.05,0110-000180-000000
2022-08-25 12:00:00,8.71,4.14,0110-000180-000000
2022-08-25 13:00:00,16.48,5.39,0110-000180-000000
2022-08-25 14:00:00,4.93,3.46,0110-000180-000000
2022-08-25 15:00:00,9.16,3.54,0110-000180-000000
2022-08-25 16:00:00,10.49,5.59,0110-000180-000000
2022-08-25 17:00:00,16.86,6.01,0110-000180-000000
2022-08-25 18:00:00,13.54,5.35,0110-000180-000000
2022-08-25 19:00:00,6.18,4.55,0110-000180-000000
2022-08-25 20:00:00,16.58,6.92,0110-000180-000000
2022-08-25 21:00:00,12.86,5.5,0110-000180-000000
2022-08-25 22:00:00,7.49,5.29,0110-000180-000000
2022-08-25 23:00:00,27.37,7.7,0110-000180-000000
2022-08-26 00:00:00,7.29,4.87,0110-000180-000000
2022-08-26 01:00:00,5.75,3.3,0110-000180-000000
2022-08-26 02:00:00,3.61,2.75,0110-000180-000000
2022-08-26 03:00:00,2.69,2.24,0110-000180-000000
2022-08-26 04:00:00,5.57,2.59,0110-000180-000000
2022-08-26 05:00:00,0.95,0.82,0110-000180-000000
2022-08-26 06:00:00,1.03,0.88,0110-000180-000000
2022-08-26 07:00:00,1.2,1.06,0110-000180-000000
2022-08-26 08:00:00,4.8,1.66,0110-000180-000000
2022-08-26 09:00:00,12.91,3.62,0110-000180-000000
2022-08-26 10:00:00,4.71,2.7,0110-000180-000000
2022-08-26 11:00:00,14.72,3.09,0110-000180-000000
2022-08-26 12:00:00,9.92,2.71,0110-000180-000000
2022-08-26 13:00:00,7.16,2.46,0110-000180-000000
2022-08-26 14:00:00,13.25,3.8,0110-000180-000000
2022-08-26 15:00:00,28.89,5.62,0110-000180-000000
2022-08-26 16:00:00,23.98,6.4,0110-000180-000000
2022-08-26 17:00:00,18.19,3.99,0110-000180-000000
2022-08-26 18:00:00,3.35,2.34,0110-000180-000000
2022-08-26 19:00:00,3.03,2.02,0110-000180-000000
2022-08-26 20:00:00,11.72,5.27,0110-000180-000000
2022-08-26 21:00:00,9.37,4.98,0110-000180-000000
2022-08-26 22:00:00,10.86,7.44,0110-000180-000000
2022-08-26 23:00:00,23.2,7.75,0110-000180-000000
2022-08-27 00:00:00,16.73,6.83,0110-000180-000000
2022-08-27 01:00:00,9.29,5.73,0110-000180-000000
2022-08-27 02:00:00,23.83,7.89,0110-000180-000000
2022-08-27 03:00:00,6.89,5.68,0110-000180-000000
2022-08-27 04:00:00,8.18,5.84,0110-000180-000000
2022-08-27 05:00:00,8.63,5.67,0110-000180-000000
2022-08-27 06:00:00,22.65,6.55,0110-000180-000000
2022-08-27 07:00:00,31.67,9.35,0110-000180-000000
2022-08-27 08:00:00,10.08,6.3,0110-000180-000000
2022-08-27 09:00:00,19.63,7.31,0110-000180-000000
2022-08-27 10:00:00,10.29,5.14,0110-000180-000000
2022-08-27 11:00:00,8.35,3.39,0110-000180-000000
2022-08-27 12:00:00,14.78,4.48,0110-000180-000000
2022-08-27 13:00:00,9.58,4.38,0110-000180-000000
2022-08-27 14:00:00,10.58,3.33,0110-000180-000000
2022-08-27 15:00:00,8.48,2.44,0110-000180-000000
2022-08-27 16:00:00,3.46,2.22,0110-000180-000000
2022-08-27 17:00:00,6.05,2.29,0110-000180-000000
2022-08-27 18:00:00,1.83,1.7,0110-000180-000000
2022-08-27 19:00:00,4.81,3.17,0110-000180-000000
2022-08-27 20:00:00,6.03,4.02,0110-000180-000000
2022-08-27 21:00:00,6.39,4.75,0110-000180-000000
2022-08-27 22:00:00,6.62,5.26,0110-000180-000000
2022-08-27 23:00:00,4.63,3.75,0110-000180-000000
2022-08-28 00:00:00,3.71,3.48,0110-000180-000000
2022-08-28 01:00:00,10.28,3.48,0110-000180-000000
2022-08-28 02:00:00,4.41,3.69,0110-000180-000000
2022-08-28 03:00:00,3.25,2.89,0110-000180-000000
2022-08-28 04:00:00,8.07,3.62,0110-000180-000000
2022-08-28 05:00:00,7.62,3.53,0110-000180-000000
2022-08-28 06:00:00,3.69,2.92,0110-000180-000000
2022-08-28 07:00:00,5.7,3.62,0110-000180-000000
2022-08-28 08:00:00,4.15,3.48,0110-000180-000000
2022-08-28 09:00:00,6.39,3.4,0110-000180-000000
2022-08-28 10:00:00,3.63,2.77,0110-000180-000000
2022-08-28 11:00:00,3.16,2.61,0110-000180-000000
2022-08-28 12:00:00,4.03,2.6,0110-000180-000000
2022-08-28 13:00:00,4.96,2.68,0110-000180-000000
2022-08-28 14:00:00,4.88,2.35,0110-000180-000000
2022-08-28 15:00:00,4.62,2.9,0110-000180-000000
2022-08-28 16:00:00,5.36,2.73,0110-000180-000000
2022-08-28 17:00:00,4.05,2.8,0110-000180-000000
2022-08-28 18:00:00,5.1,4.06,0110-000180-000000
2022-08-28 19:00:00,10.78,6.11,0110-000180-000000
2022-08-28 20:00:00,6.29,5.37,0110-000180-000000
2022-08-28 21:00:00,11.67,8.11,0110-000180-000000
2022-08-28 22:00:00,9.51,7.38,0110-000180-000000
2022-08-28 23:00:00,14.34,12.81,0110-000180-000000
2022-08-29 00:00:00,10.15,7.77,0110-000180-000000
2022-08-29 01:00:00,9.85,7.99,0110-000180-000000
2022-08-29 02:00:00,9.3,6.56,0110-000180-000000
2022-08-29 03:00:00,7.77,5.96,0110-000180-000000
2022-08-29 04:00:00,6.62,5.74,0110-000180-000000
2022-08-29 05:00:00,10.04,7.48,0110-000180-000000
2022-08-29 06:00:00,12.81,8.14,0110-000180-000000
2022-08-29 07:00:00,23.83,14.89,0110-000180-000000
2022-08-29 08:00:00,21.58,11.93,0110-000180-000000
2022-08-29 09:00:00,26.37,13.52,0110-000180-000000
2022-08-29 10:00:00,15.93,11.54,0110-000180-000000
2022-08-29 11:00:00,12.26,9.87,0110-000180-000000
2022-08-29 12:00:00,20.84,11.13,0110-000180-000000
2022-08-29 13:00:00,12.28,9.4,0110-000180-000000
2022-08-29 14:00:00,18.15,11.86,0110-000180-000000
2022-08-29 15:00:00,22.63,11.29,0110-000180-000000
2022-08-29 16:00:00,23.28,12.69,0110-000180-000000
2022-08-29 17:00:00,19.1,11.71,0110-000180-000000
2022-08-29 18:00:00,14.28,6.98,0110-000180-000000
2022-08-29 19:00:00,7.34,4.55,0110-000180-000000
2022-08-29 20:00:00,11.04,3.74,0110-000180-000000
2022-08-29 21:00:00,5.13,3.58,0110-000180-000000
2022-08-29 22:00:00,10.32,4.46,0110-000180-000000
2022-08-29 23:00:00,11.12,4.03,0110-000180-000000
2022-08-30 00:00:00,12.31,4.63,0110-000180-000000
2022-08-30 01:00:00,6.99,4.51,0110-000180-000000
2022-08-30 02:00:00,12.54,5.18,0110-000180-000000
2022-08-30 03:00:00,7.54,4.81,0110-000180-000000
2022-08-30 04:00:00,6.53,4.65,0110-000180-000000
2022-08-30 05:00:00,6.79,5.03,0110-000180-000000
2022-08-30 06:00:00,6.9,4.04,0110-000180-000000
2022-08-30 07:00:00,12.25,4.22,0110-000180-000000
2022-08-30 08:00:00,14.92,5.44,0110-000180-000000
2022-08-30 09:00:00,4.15,2.28,0110-000180-000000
2022-08-30 10:00:00,8.05,1.87,0110-000180-000000
2022-08-30 11:00:00,15.67,5.16,0110-000180-000000
2022-08-30 12:00:00,2.62,1.75,0110-000180-000000
2022-08-30 13:00:00,10.35,2.16,0110-000180-000000
2022-08-30 14:00:00,10.33,2.69,0110-000180-000000
2022-08-30 15:00:00,5.91,2.15,0110-000180-000000
2022-08-30 16:00:00,6.48,3.17,0110-000180-000000
2022-08-30 17:00:00,4.69,1.68,0110-000180-000000
2022-08-30 18:00:00,3.33,2.1,0110-000180-000000
2022-08-30 19:00:00,2.06,1.91,0110-000180-000000
2022-08-30 20:00:00,4.49,2.48,0110-000180-000000
2022-08-30 21:00:00,5.56,2.1,0110-000180-000000
2022-08-30 22:00:00,3.01,2.57,0110-000180-000000
